5.1548
-4.7892
3.4266
-0.34369
7.5714
-6.5461
-5.9133
-16.549
-0.79557
3.0459
0.12209
0.31892
3.6853
-3.1618
5.5049
-2.9537
-2.7107
-0.87371
4.7003
1.4938
0.13916
1.2188
4.7101
1.5565
-10.796
5.8396
-2.4916
-2.7846
3.704
-3.3402
-2.1102
1.3277
-11.719
4.1252
2.7084
1.5335
5.7461
-6.6415
2.3174
3.5808
-3.7543
0.79609
0.94342
5.5451
-6.3642
4.7327
1.0374
-1.7826
2.9464
-1.3497
